Product ID,Product Name,Category,Sub-category,Cost Price,Selling Price
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,6.13,11.42
OFF-PA-10000223,Xerox 2000,Office Supplies,Paper,3.22,6.48
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,24.71,54.96
FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,312.74,430.98
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,5.47,12.79
TEC-PH-10002834,Google Nexus 5,Technology,Phones,122.09,179.99
FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,Chairs,79.59,111.33
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,6.21,10.48
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,5.41,12.31
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,69.5,116.99
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,93.21,164.99
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,1.71,3.18
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,1.58,3.14
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,2.68,5.16
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,20.99,36.19
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,152.84,246.39
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,2145.65,3773.08
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,1.07,2.67
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,19.17,34.88
OFF-PA-10001246,Xerox 215,Office Supplies,Paper,2.79,6.48
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,19.68,48.04
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,18.22,25.98
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,35.79,64.99
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,85.5,125.99
TEC-PH-10003691,BlackBerry Q10,Technology,Phones,79.59,125.99
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,59.53,119.31
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,6.01,10.39
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,4.49,6.79
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,142.97,182.99
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,17.4,34.63
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,0.66,0.99
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,1.63,3.44
OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,2.12,4.46
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,13.77,34.38
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,44.5,80.48
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,0.61,0.99
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,10.35,15.99
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,1.64,3.95
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,2.05,3.85
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,3.58,6.48
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,22.76,30.93
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,2.15,4.75
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,8.48,18.06
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,23.56,48.94
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,63.63,110.98
OFF-PA-10000520,Xerox 201,Office Supplies,Paper,3.51,6.48
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,5.83,7.5
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,11.43,14.98
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,83.29,125.99
OFF-SU-10000946,Staple remover,Office Supplies,Supplies,3.07,7.18
FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,6.26,8.54
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,2.54,4.77
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,3.38,5.78
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,4.66,6.28
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,64.07,155.06
OFF-PA-10000327,Xerox 1971,Office Supplies,Paper,1.7,3.85
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,3.73,8.28
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,4.35,8.75
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,3.77,7.44
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,52.78,70.71
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,55.0,72.79
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,14.41,18.7
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,5.71,7.88
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,1.98,4.64
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,45.82,60.5
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,56.57,70.98
TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,181.49,335.99
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,7.43,9.48
OFF-PA-10000213,Xerox 198,Office Supplies,Paper,2.17,4.98
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,24.85,32.71
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,2.8,6.48
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,4.61,6.24
FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,3.35,4.48
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,36.18,69.0
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,2.05,3.42
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,103.45,197.11
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,1.01,1.68
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,0.83,1.55
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,14.36,28.15
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,11.15,14.58
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,5.5,11.09
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,203.33,288.88
OFF-AR-10001216,Newell 339,Office Supplies,Art,1.24,2.78
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,15.02,18.88
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,8.33,10.66
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,13.36,25.19
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,22.17,34.99
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,25.62,38.69
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,3.15,6.48
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,29.08,41.47
TEC-PH-10000526,Vtech CS6719,Technology,Phones,45.96,76.79
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,22.12,49.93
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,155.89,220.98
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,0.77,1.85
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,2.1,4.28
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,4.0,7.31
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,175.37,279.2
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,14.55,20.28
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,5.92,12.28
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,4.55,5.98
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,38.29,67.99
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,191.09,240.78
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,595.39,900.0
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,167.43,331.19
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,2.16,4.14
OFF-AR-10001615,Newell 34,Office Supplies,Art,10.53,19.84
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,69.59,119.99
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,12.06,25.98
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,13.33,27.88
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,1.59,3.6
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,2.6,5.28
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,3.5,7.78
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,16.23,29.99
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,2.75,4.98
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,46.51,69.99
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,1.37,2.39
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,3.31,7.68
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,8.88,16.27
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,11.11,17.56
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,25.19,43.96
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,2.35,5.47
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,3.48,5.83
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,30.36,44.95
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,2.59,4.37
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,21.66,36.24
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,97.01,154.99
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,87.74,134.99
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,22.66,40.99
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,55.6,85.49
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,3.8,5.08
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,20.58,25.98
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,6.11,13.02
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,33.65,61.06
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,120.95,170.98
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,53.7,70.56
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,9.1,11.76
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,51.69,70.98
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,2.05,4.28
FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,2.25,3.01
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,37.12,51.83
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,11.63,16.36
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,4.65,8.22
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,35.56,45.12
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,156.44,235.96
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,1.23,2.15
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,6.09,10.31
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,2.97,6.48
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,10.04,18.0
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,72.84,131.18
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,41.78,56.78
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,69.64,91.69
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,59.62,109.59
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,2.29,4.58
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,48.7,80.99
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,5.98,10.99
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,1.73,3.75
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,61.81,100.79
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,1.48,3.6
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,2.98,5.18
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,5.27,10.48
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,3.9,7.1
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,8.97,13.48
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,5.09,7.99
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,20.4,44.78
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,11.78,23.65
OFF-AR-10004269,Newell 31,Office Supplies,Art,1.76,4.13
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,16.02,31.02
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,2.09,3.88
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,9.79,15.73
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,6.25,10.23
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,1.94,2.67
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,3.98,8.45
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,1.54,2.78
OFF-LA-10004409,Avery 492,Office Supplies,Labels,1.16,2.88
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,9.03,16.28
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,1.76,4.13
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,11.36,19.84
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,241.74,439.99
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,3.43,4.84
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,9.36,15.88
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,6.12,10.39
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,1.28,2.52
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,305.5,499.99
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,115.87,144.88
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,1.43,2.88
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,31.3,47.99
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,0.72,1.57
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,66.37,83.25
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,3.94,7.29
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,80.79,102.59
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,83.27,104.78
OFF-LA-10003537,Avery 515,Office Supplies,Labels,6.13,12.53
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,3.86,7.59
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,3.42,6.34
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,36.0,56.99
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,1.34,2.83
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,81.96,138.39
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,3.58,4.95
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,44.07,79.99
TEC-PH-10002789,LG Exalt,Technology,Phones,51.31,93.59
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,5.71,13.39
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,1.44,2.66
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,46.0,60.78
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,7.83,10.06
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,5.73,9.78
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,16.09,26.99
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,92.66,119.83
TEC-PH-10001619,LG G3,Technology,Phones,107.65,176.39
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,4.54,10.06
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,3.23,6.01
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,1.27,2.28
OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,4.53,10.78
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,49.44,79.99
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,11.8,16.79
OFF-AR-10003481,Newell 348,Office Supplies,Art,1.31,2.62
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,1.96,4.75
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,7.81,9.98
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,4.26,8.39
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,11.7,15.82
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,6.0,14.98
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,35.57,55.2
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,59.92,95.97
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,9.04,13.59
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,30.71,43.13
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,24.09,48.94
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,13.35,23.96
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,2.43,5.04
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,1.61,2.78
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,79.55,135.95
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,50.69,70.98
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,670.03,1511.99
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,3.7,6.79
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,95.58,135.22
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,2.54,4.76
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,1004.69,1749.99
OFF-AR-10001227,Newell 338,Office Supplies,Art,1.32,2.94
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,156.35,203.24
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,56.47,73.75
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,5.79,9.99
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,2.72,4.75
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,4.98,12.28
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,17.16,34.24
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,7.05,15.57
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,44.81,60.33
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,40.89,77.16
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,35.66,47.21
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,3.46,6.48
OFF-AR-10001972,Newell 323,Office Supplies,Art,0.8,1.68
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,9.04,19.83
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,5.26,10.98
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,1.92,3.89
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,741.77,1299.99
OFF-LA-10003720,Avery 487,Office Supplies,Labels,1.68,3.69
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,72.76,111.99
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,5.81,8.24
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,3.35,5.83
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,7.02,10.6
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,3.17,7.92
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,15.62,20.24
OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,22.77,55.98
OFF-LA-10000414,Avery 503,Office Supplies,Labels,5.67,10.35
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,8.9,19.49
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,83.05,116.86
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,3.85,7.08
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,66.04,85.83
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,186.63,252.88
OFF-AR-10003217,Newell 316,Office Supplies,Art,2.19,4.4
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,103.21,193.17
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,2.82,5.26
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,12.88,21.98
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,2.62,5.98
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,129.13,172.11
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,59.96,111.03
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,2.56,4.98
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,14.27,34.88
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,13.74,24.81
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,2.38,4.28
